X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-79.399638086818427,40.098680492229178,0,,,,,,,,,,,,,,,,
-79.399472850889197,40.097926146931052,0,,,,,,,,,,,,,,,,
-79.400096544274845,40.099411828376319,0,,,,,,,,,,,,,,,,
-79.399052194503554,40.097270639419044,0,,,,,,,,,,,,,,,,
-79.36156194222491,40.077043264388386,0,,,,,,,,,,,,,,,,
-79.348716879930691,40.061729379331858,0,,,,,,,,,,,,,,,,
-79.48805536983582,40.142302158208501,0,,,,,,,,,,,,,,,,
-79.488312674560291,40.142173937081509,0,,,,,,,,,,,,,,,,
-79.873844301899496,40.129318554351173,0,,,,,,,,,,,,,,,,
-79.873338514799343,40.129251193693371,0,,,,,,,,,,,,,,,,
-79.874001690381846,40.129216889148836,0,,,,,,,,,,,,,,,,
-79.872466142583164,40.129190835031189,0,,,,,,,,,,,,,,,,
-79.873034827091928,40.129141935600352,0,,,,,,,,,,,,,,,,
-79.872956956905611,40.129074431624467,0,,,,,,,,,,,,,,,,
-79.871714189812579,40.129074422970866,0,,,,,,,,,,,,,,,,
-79.871878370089817,40.129037987571529,0,,,,,,,,,,,,,,,,
-79.871337398584288,40.129027330619095,0,,,,,,,,,,,,,,,,
-79.871645731430434,40.128957041326714,0,,,,,,,,,,,,,,,,
-79.870573070656008,40.128933935499873,0,,,,,,,,,,,,,,,,
-79.866929676528869,40.128088579230628,0,,,,,,,,,,,,,,,,
-79.868048143350009,40.128067187130256,0,,,,,,,,,,,,,,,,
-79.866835868798219,40.128060954807502,0,,,,,,,,,,,,,,,,
-79.864081134963087,40.128086776369877,0,,,,,,,,,,,,,,,,
-79.862981278706982,40.128099440143842,0,,,,,,,,,,,,,,,,
-79.859406774537007,40.128081540102727,0,,,,,,,,,,,,,,,,
-79.854230054174693,40.128068483703615,0,,,,,,,,,,,,,,,,
-79.852509983874825,40.128086649659899,0,,,,,,,,,,,,,,,,
-79.845307841465981,40.12821356837663,0,,,,,,,,,,,,,,,,
-79.845130406568501,40.128214894538331,0,,,,,,,,,,,,,,,,
-79.844244671906878,40.128212887392259,0,,,,,,,,,,,,,,,,
-79.855272546060064,40.128006761471589,0,,,,,,,,,,,,,,,,
-79.850677376537192,40.128089489519013,0,,,,,,,,,,,,,,,,
-79.846331757308192,40.128159961792335,0,,,,,,,,,,,,,,,,
-79.854396436861592,40.128007361829496,0,,,,,,,,,,,,,,,,
-79.847896826977561,40.128107785995361,0,,,,,,,,,,,,,,,,
-79.848051697400976,40.128101696668608,0,,,,,,,,,,,,,,,,
-79.850036820915122,40.128063592395016,0,,,,,,,,,,,,,,,,
-79.84582851979907,40.12812715621925,0,,,,,,,,,,,,,,,,
-79.847128403050846,40.128041888060388,0,,,,,,,,,,,,,,,,
-79.824764105888264,40.128144801951294,0,,,,,,,,,,,,,,,,
-79.825195044293793,40.128110870730282,0,,,,,,,,,,,,,,,,
-79.812061938416917,40.128293149368012,0,,,,,,,,,,,,,,,,
-79.811558189633587,40.128247476687605,0,,,,,,,,,,,,,,,,
-79.80280896045376,40.128353637762878,0,,,,,,,,,,,,,,,,
-79.812307643905314,40.128123620310888,0,,,,,,,,,,,,,,,,
-79.7813551276966,40.128619412355,0,,,,,,,,,,,,,,,,
-79.670406292748609,40.10602421174795,0,,,,,,,,,,,,,,,,
-79.584480944889577,40.10134110493312,0,,,,,,,,,,,,,,,,
-79.584817597884793,40.100747517005196,0,,,,,,,,,,,,,,,,
-79.584657593734448,40.100645428542563,0,,,,,,,,,,,,,,,,
-79.584291494791543,40.100616049966163,0,,,,,,,,,,,,,,,,
-79.584110987653432,40.100515691355255,0,,,,,,,,,,,,,,,,
-79.583921169821664,40.100426408322264,0,,,,,,,,,,,,,,,,
-79.583723915654218,40.100340039448746,0,,,,,,,,,,,,,,,,
-79.355200361587222,39.95910672504786,0,,,,FAYETTE COUNTY RESIDENT,,,,0,,,SCULLTON RD,,,UPPER TURKEYFOOT TWP,,2-16-96
-79.355655982429496,39.95815587154199,0,,,,POINT ON ROAD BETWEEN COUNTY,,,,1,,,SCULLTON RD,,,UPPER TURKEYFOOT TWP,,2-16-96
-79.341064439594604,39.978277895035582,0,,,,MOBILE HOME,,,,102,,,ROBIN LN,,,MIDDLECREEK TWP,,0
-79.341824805143474,39.977982113271935,0,,,,1 STY WOOD FRAME HOUSE,,,,132,,,SPARROW LN,,,MIDDLECREEK TWP,,
-79.3424931066114,39.977413003629728,0,,,,2 ROOM WHITE W.FRAME CABIN,,,,147,,,SPARROW LN,,,MIDDLECREEK TWP,,1-28-98
-79.342336821313779,39.976531098178846,0,,,,STORM-DAMAGED 2 ROOM CABIN,,,,171,,,SPARROW LN,,,MIDDLECREEK TWP,,1-28-98
-79.34242820049684,39.978297977928236,0,,,,VAC. MOBILE HOME SALMON/WHITE,,,,125,,,SPARROW LN,,,MIDDLECREEK TWP,,1-28-98
-79.339190344049044,39.980565434472965,0,,,,WOOD FRAME CABIN,,,,168,,,CARDINAL LN,,,MIDDLECREEK TWP,,04-11-01
-79.340272767731904,39.980285709352536,0,,,,MILLIROON CABIN,,,,119,,,BLUE BIRD LN,,,MIDDLECREEK TWP,,0
-79.339880217586199,39.980287029222964,0,,,,CABIN,,,,146,,,CARDINAL LN,,,MIDDLECREEK TWP,,0
-79.340794852165146,39.980176888834102,0,,,,ROZANEC CABIN,,,,112,,,BLUE BIRD LN,,,MIDDLECREEK TWP,,0
