X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-76.857355866225902,41.595035636215449,0,,,2484,,,,,0,,,,,,,,
-76.857706534750236,41.594992634491405,0,,,2485,,,,,0,,,,,,,,
-76.877019065910957,41.616293076102231,0,,,,,NA,,,-999,,,,,,OUT,,
-76.880390020990902,41.648246649252229,0,,,,,OUT,,,-999,,,,,,OUT,,
-76.88045683813948,41.648329131749861,0,,,,,OUT,,,-999,,,,,,OUT,,
-76.881065977918468,41.648155566705157,0,,,,,ADR,,,-999,,,,,,OUT,,
-76.879704003592593,41.641050825833219,0,,,,,ADR,,,-999,,,,,,OUT,,
-76.878314043790269,41.627240459165208,0,,,,,NA,,,-999,,,,,,OUT,,
-76.878164283003557,41.627764479938463,0,,,,,NA,,,-999,,,,,,OUT,,
-76.878114897910905,41.627665143173836,0,,,,,NA,,,-999,,,,,,OUT,,
-76.879112804196495,41.627555914819489,0,,,,,NA,,,-999,,,,,,OUT,,
-76.878437129322222,41.620737910277676,0,,,,,OUT,,,-999,,,,,,OUT,,
-76.878426816794516,41.620595941381659,0,,,,,NA,,,-999,,,,,,OUT,,
-76.877872790685103,41.620199390804267,0,,,,,NA,,,-999,,,,,,OUT,,
-76.878127877664127,41.620050468438684,0,,,,,BAR,,,-999,,,,,,OUT,,
-76.881574435709226,41.658110229134934,0,,,,,NA,,,-999,,,,,,OUT,,
-76.891704433081827,41.737176409686164,0,,,,,NA,,,-999,,,,,,OUT,,
-76.891856284185323,41.737133670911291,0,,,,,NA,,,-999,,,,,,OUT,,
-76.894284628381968,41.760554073487498,0,,,,,NA,,,-999,,,,,,OUT,,
-76.898204387068887,41.797659056929575,0,,,,,NA,,,-999,,,,,,OUT,,
-76.899789606628218,41.814262970573566,0,,,,,NA,,,-999,,,,,,OUT,,
-76.900058742689467,41.81472162048027,0,,,,,NA,,,-999,,,,,,OUT,,
-76.904517064026109,41.844540505884709,0,,,,,NA,,,-999,,,,,,OUT,,
-76.903079205128677,41.831868069210728,0,,,,,NA,,,-999,,,,,,OUT,,
-76.920309057806833,41.961050063430413,0,,,,,ADR,,,106,,,LORENZO,RD,,BRADFORD COUNTY,,
-76.200577588121334,41.635986591472296,0,,,,,2000,,,,,,,,,,,
-76.200360156059446,41.635553417085731,0,,,,,2000,,,,,,,,,,,
-76.165669090593639,41.64994647752922,0,,,,,2000,,,,,,,,,,,
-76.186093294461145,41.64840319966126,0,,,,,2000,,,,,,,,,,,
-76.161671478697258,41.649548789837368,0,,,,,2000,,,,,,,,,,,
-76.161423227171099,41.649785893119493,0,,,,,2000,,,,,,,,,,,
-76.139392457512216,41.651059498398681,0,,,,,2000,,,,,,,,,,,
-76.13997067835831,41.652352164830191,0,,,,,2000,,,,,,,,,,,
-76.203033930670401,41.633590684372535,0,,,,,2000,,,,,,,,,,,
-76.201489024458624,41.632056183446799,0,,,,,2000,,,,,,,,,,,
-76.201227770763182,41.631773389228464,0,,,,,2000,,,,,,,,,,,
-76.205546378983612,41.617860793490323,0,,,,,2000,,,,,,,,,,,
-76.206020232661601,41.617776896249481,0,,,,,2000,,,,,,,,,,,
-76.204258482637684,41.616760185793403,0,,,,,2000,,,,,,,,,,,
-76.205687011353731,41.617022404767098,0,,,,,2000,,,,,,,,,,,
-76.2053141097267,41.615975565319125,0,,,,,2000,,,,,,,,,,,
-76.205047576163636,41.61433983327062,0,,,,,2000,,,,,,,,,,,
-76.214771797271823,41.567948995414397,0,,,,,2000,,,,,,,,,,,
-76.214836738548257,41.570385002298956,0,,,,,2000,,,,,,,,,,,
-76.22210759532831,41.550632767913079,0,,,,,2000,,,,,,,,,,,
-76.224228411037529,41.551894172522005,0,,,,,2000,,,,,,,,,,,
-76.223431990983784,41.554923167657755,0,,,,,2000,,,,,,,,,,,
-76.224742737561868,41.55688089401508,0,,,,,2000,,,,,,,,,,,
-76.224640635789243,41.558157115117517,0,,,,,2000,,,,,,,,,,,
-76.22399232723123,41.559465912129859,0,,,,,2000,,,,,,,,,,,
-76.226917088466905,41.562694911612397,0,,,,,2000,,,,,,,,,,,
-76.222704514950863,41.557814194573446,0,,,,,2000,,,,,,,,,,,
-76.493137960351234,41.564468984954104,0,,,7648,,SFD,,,617,,,OSTHAUS,RD,,BRADFORD COUNTY,,
-76.487895607606603,41.563636739044355,0,,,7647,,SFD,,,618,,,OSTHAUS,RD,,BRADFORD COUNTY,,
-76.498780423268883,41.563964592784544,0,,,7642,,CMP,,,88,,,MERIDITH,LN,,BRADFORD COUNTY,,
-76.604457033874596,41.572635772558002,0,,,6728,,CMP,,,213,,,RUDYS,RD,,BRADFORD COUNTY,,
-76.461266752389889,41.560852109613258,0,,,7111,,CMP,,,241,,,LOPER,LN,,CHERRY TWP,,
-76.209148955037946,41.80282949894854,0,,,,,,,,,,,,,,,,
-76.209524723903655,41.797897694106084,0,,,,,,,,,,,,,,,,
-76.209152852850139,41.797607719366177,0,,,,,,,,,,,,,,,,
-76.205627097902095,41.798725261121554,0,,,,,,,,,,,,,,,,
-76.206528906685094,41.798474392230048,0,,,,,,,,,,,,,,,,
-76.206097992206054,41.798156358028571,0,,,,,,,,,,,,,,,,
-76.209102694511046,41.762621714754061,0,,,,,,,,,,,,,,,,
-76.209963024599261,41.763070680021642,0,,,,,,,,,,,,,,,,
-76.207976916099838,41.758149389605585,0,,,,,,,,,,,,,,,,
-76.208059991341742,41.754257725425298,0,,,,,,,,,,,,,,,,
-76.208328581040647,41.754034531814256,0,,,,,,,,,,,,,,,,
-76.208182897140176,41.753083121204618,0,,,,,,,,,,,,,,,,
-76.208509981061852,41.75281768791578,0,,,,,,,,,,,,,,,,
-76.208973224771484,41.75217337391669,0,,,,,,,,,,,,,,,,
-76.208645593412896,41.751431788290198,0,,,,,,,,,,,,,,,,
-76.205382069694707,41.750803598547975,0,,,,,,,,,,,,,,,,
-76.20520560877317,41.7500217686366,0,,,,,,,,,,,,,,,,
-76.204677688217956,41.747038257488548,0,,,,,,,,,,,,,,,,
-76.203428080208269,41.747143689014614,0,,,,,,,,,,,,,,,,
-76.203964149202818,41.747441196876622,0,,,,,,,,,,,,,,,,
-76.202252420592828,41.747288109963286,0,,,,,,,,,,,,,,,,
-76.200647209425838,41.747804588023925,0,,,,,,,,,,,,,,,,
-76.204275408398573,41.748356722747353,0,,,,,,,,,,,,,,,,
-76.204564958837665,41.748686156138753,0,,,,,,,,,,,,,,,,
-76.203843486806321,41.748306847317366,0,,,,,,,,,,,,,,,,
-76.203122858590504,41.758432276979278,0,,,,,,,,,,,,,,,,
-76.203960557532596,41.759990729462139,0,,,,,,,,,,,,,,,,
-76.199130908749353,41.779303935088564,0,,,,,,,,,,,,,,,,
-76.19929700413671,41.779625660740344,0,,,,,,,,,,,,,,,,
-76.200450798042212,41.77960437281979,0,,,,,,,,,,,,,,,,
-76.200930092366534,41.779716928306108,0,,,,,,,,,,,,,,,,
-76.200688077252849,41.780018776885655,0,,,,,,,,,,,,,,,,
-76.202016527290667,41.785701889877998,0,,,,,,,,,,,,,,,,
-76.201645236540671,41.785952818328589,0,,,,,,,,,,,,,,,,
-76.202024488964582,41.785450745137915,0,,,,,,,,,,,,,,,,
-76.200938599883983,41.786129355385391,0,,,,,,,,,,,,,,,,
-76.199755440840661,41.795595310120099,0,,,,,,,,,,,,,,,,
-76.199356911183486,41.79553811453097,0,,,,,,,,,,,,,,,,
-76.201118401559214,41.796358181709245,0,,,,,,,,,,,,,,,,
-76.200743302657258,41.796153944095096,0,,,,,,,,,,,,,,,,
-76.200259640029145,41.796459206149933,0,,,,,,,,,,,,,,,,
-76.201535683908389,41.796516593565045,0,,,,,,,,,,,,,,,,
-76.204378229766377,41.797082564392419,0,,,,,,,,,,,,,,,,
-76.203614988809676,41.79728256755596,0,,,,,,,,,,,,,,,,
-76.204412588203141,41.79735041991421,0,,,,,,,,,,,,,,,,
-76.201812987522302,41.798963794556471,0,,,,,,,,,,,,,,,,
-76.206381854655604,41.800955576578318,0,,,,,,,,,,,,,,,,
-76.195761391425805,41.794078423020736,0,,,,,,,,,,,,,,,,
-76.196258160004504,41.793758582979478,0,,,,,,,,,,,,,,,,
-76.19541428138244,41.793197216830144,0,,,,,,,,,,,,,,,,
-76.195322039434458,41.792984199947561,0,,,,,,,,,,,,,,,,
-76.197546606805531,41.792787851238273,0,,,,,,,,,,,,,,,,
-76.197787077883078,41.792718369030389,0,,,,,,,,,,,,,,,,
-76.196496211985547,41.790709909623956,0,,,,,,,,,,,,,,,,
-76.196098800847679,41.790451407968341,0,,,,,,,,,,,,,,,,
-76.195812891957061,41.79027891771004,0,,,,,,,,,,,,,,,,
-76.195717727727342,41.790809655069545,0,,,,,,,,,,,,,,,,
-76.195426811630114,41.790840719677547,0,,,,,,,,,,,,,,,,
-76.196492851520674,41.783872254697172,0,,,,,,,,,,,,,,,,
-76.187149461552508,41.792277282976272,0,,,,,,,,,,,,,,,,
-76.186895644080437,41.791992277133701,0,,,,,,,,,,,,,,,,
-76.1954060696808,41.787307614030034,0,,,,,,,,,,,,,,,,
-76.19539765788403,41.787077651716537,0,,,,,,,,,,,,,,,,
-76.195448440716419,41.786711911185485,0,,,,,,,,,,,,,,,,
-76.19628516396952,41.784024188863491,0,,,,,,,,,,,,,,,,
-76.190802012138306,41.785981935464171,0,,,,,,,,,,,,,,,,
-76.191061906897914,41.785795816067036,0,,,,,,,,,,,,,,,,
-76.190788260501265,41.781605932565355,0,,,,,,,,,,,,,,,,
-76.190498961499202,41.781217907229049,0,,,,,,,,,,,,,,,,
-76.191245082557998,41.781074822938699,0,,,,,,,,,,,,,,,,
-76.191596121029733,41.780992540736143,0,,,,,,,,,,,,,,,,
-76.19193950662347,41.780877842780825,0,,,,,,,,,,,,,,,,
-76.19105222338311,41.781010858204851,0,,,,,,,,,,,,,,,,
-76.19135518873118,41.780798928488281,0,,,,,,,,,,,,,,,,
-76.191063723589451,41.780743509708486,0,,,,,,,,,,,,,,,,
-76.190808007677759,41.780761062059362,0,,,,,,,,,,,,,,,,
-76.190869993279733,41.781066157877596,0,,,,,,,,,,,,,,,,
-76.190513664703374,41.780716430086386,0,,,,,,,,,,,,,,,,
-76.190842672401374,41.780542201332686,0,,,,,,,,,,,,,,,,
-76.191741601414776,41.780494402102065,0,,,,,,,,,,,,,,,,
-76.191778029978749,41.780090405665739,0,,,,,,,,,,,,,,,,
-76.192870294813062,41.780336177086099,0,,,,,,,,,,,,,,,,
-76.192291575435519,41.780674070789388,0,,,,,,,,,,,,,,,,
-76.189921049241491,41.780950178002108,0,,,,,,,,,,,,,,,,
-76.189857935442518,41.781086412762555,0,,,,,,,,,,,,,,,,
-76.189375182539848,41.780977308864273,0,,,,,,,,,,,,,,,,
-76.19278352747807,41.779460746040186,0,,,,,,,,,,,,,,,,
-76.193216444829147,41.778412713733381,0,,,,,,,,,,,,,,,,
-76.192905416578867,41.779248792945232,0,,,,,,,,,,,,,,,,
-76.192894418334333,41.779147689721064,0,,,,,,,,,,,,,,,,
-76.192988441857963,41.779094800690608,0,,,,,,,,,,,,,,,,
-76.193042575590596,41.778930410838285,0,,,,,,,,,,,,,,,,
-76.193108733154773,41.778667121199192,0,,,,,,,,,,,,,,,,
-76.19303682146824,41.778824321670221,0,,,,,,,,,,,,,,,,
-76.193126664419921,41.778767140208636,0,,,,,,,,,,,,,,,,
-76.193321874045921,41.778242627368243,0,,,,,,,,,,,,,,,,
-76.19337257936219,41.778156757989471,0,,,,,,,,,,,,,,,,
-76.193371894180245,41.778059701434877,0,,,,,,,,,,,,,,,,
-76.193465341174758,41.777985807647994,0,,,,,,,,,,,,,,,,
-76.193443654045112,41.777896210367857,0,,,,,,,,,,,,,,,,
-76.193514149109717,41.777839324045168,0,,,,,,,,,,,,,,,,
-76.193490209090982,41.777739198733556,0,,,,,,,,,,,,,,,,
-76.193564450987225,41.777594700016714,0,,,,,,,,,,,,,,,,
-76.193738812445091,41.777193150124269,0,,,,,,,,,,,,,,,,
-76.195440791726227,41.777394805082238,0,,,,,,,,,,,,,,,,
-76.195067478534412,41.777302897447875,0,,,,,,,,,,,,,,,,
-76.194607090241618,41.777192983808142,0,,,,,,,,,,,,,,,,
-76.194437185915987,41.777158236307287,0,,,,,,,,,,,,,,,,
-76.19372581326887,41.777342130152704,0,,,,,,,,,,,,,,,,
-76.188570865830371,41.777755082780438,0,,,,,,,,,,,,,,,,
-76.18809063032522,41.777600361458752,0,,,,,,,,,,,,,,,,
-76.18759510904475,41.777730751340847,0,,,,,,,,,,,,,,,,
-76.190188212838166,41.766858013267026,0,,,,,,,,,,,,,,,,
-76.190850054872641,41.767154664706673,0,,,,,,,,,,,,,,,,
-76.190372881503237,41.766818797398976,0,,,,,,,,,,,,,,,,
-76.188687771489938,41.765563949511318,0,,,,,,,,,,,,,,,,
-76.188095908635304,41.765358973368023,0,,,,,,,,,,,,,,,,
-76.188967232793701,41.756205159456748,0,,,,,,,,,,,,,,,,
-76.188599016589592,41.756411305525234,0,,,,,,,,,,,,,,,,
-76.188779356066689,41.756656296594649,0,,,,,,,,,,,,,,,,
-76.187273213507325,41.756629600390987,0,,,,,,,,,,,,,,,,
-76.186973830368146,41.756574182301541,0,,,,,,,,,,,,,,,,
-76.186638013335127,41.756325766484665,0,,,,,,,,,,,,,,,,
-76.188535356273761,41.756834998429106,0,,,,,,,,,,,,,,,,
-76.193744244133981,41.756039401728813,0,,,,,,,,,,,,,,,,
-76.176850025412335,41.748663373667554,0,,,,,,,,,,,,,,,,
-76.17711714110898,41.748379628441661,0,,,,,,,,,,,,,,,,
-76.177699801993143,41.748628637071441,0,,,,,,,,,,,,,,,,
-76.183492969170729,41.752377821616683,0,,,,,,,,,,,,,,,,
-76.18364966390034,41.752268050251715,0,,,,,,,,,,,,,,,,
-76.183599205215771,41.75198017377118,0,,,,,,,,,,,,,,,,
-76.185289096476666,41.750084913182981,0,,,,,,,,,,,,,,,,
-76.172498376513019,41.752222065746579,0,,,,,,,,,,,,,,,,
-76.174681372805679,41.752451718620229,0,,,,,,,,,,,,,,,,
-76.174600221503894,41.753263084228522,0,,,,,,,,,,,,,,,,
-76.174690423802531,41.753712030148321,0,,,,,,,,,,,,,,,,
-76.17428721800691,41.752921588188755,0,,,,,,,,,,,,,,,,
-76.17414626457392,41.752516623204798,0,,,,,,,,,,,,,,,,
-76.176218591867851,41.75509560404366,0,,,,,,,,,,,,,,,,
-76.176007489979582,41.754766580718737,0,,,,,,,,,,,,,,,,
-76.175388236089987,41.755980266871838,0,,,,,,,,,,,,,,,,
-76.174842867840852,41.757194367252687,0,,,,,,,,,,,,,,,,
-76.174957202919799,41.756761465358281,0,,,,,,,,,,,,,,,,
-76.175003494815584,41.756408714287936,0,,,,,,,,,,,,,,,,
-76.173723328245771,41.757187089239324,0,,,,,,,,,,,,,,,,
-76.17464324764002,41.75817845279586,0,,,,,,,,,,,,,,,,
