X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-79.239446943754487,40.750469823843027,0,,,5552216787,,,,,386,,,ATWOOD SUGAR RUN,RD,,,,
-79.215339846446653,40.785481657369537,0,,,5563226191,,,,,310,,,CEMETERY,RD,,,,
-79.323617577803731,40.662014817575809,0,,,,,,,,,,,,,,,,
-79.323445073076371,40.662013701681815,0,,,5438184079,,,,,774,,,OVERVIEW,DR,,,,
-79.342575514012907,40.641959957485405,0,,,5428613119,,,,,144,,,AUTUMN,LN,,,,
-79.214544289383383,40.788749921451291,0,,,5563238067,,,,,271,,,CEMETERY,RD,,,,
