X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-77.132470605640776,40.295331263991983,0,,,,,UNSPECIFIED,21-04-0371-002,,3999,,,SPRING,RD,,MIDDLESEX,,
-77.198000739155006,40.539836147575983,0,,,,,,,,,,,,,,,,
-77.205614775807433,40.537885140362704,0,,,,,,,,,,,,,,,,
-77.205135572184972,40.537497663789047,0,,,,,,,,,,,,,,,,
-77.190075201814636,40.537999668941552,0,,,,,,,,,,,,,,,,
-77.187222807100298,40.540427465905324,0,,,,,,,,,,,,,,,,
-77.187551769126998,40.540434791029362,0,,,,,,,,,,,,,,,,
-77.187297396565469,40.540125691921581,0,,,,,,,,,,,,,,,,
-77.187648032937886,40.540268359390303,0,,,,,,,,,,,,,,,,
-77.187525479719682,40.539978252024461,0,,,,,,,,,,,,,,,,
-77.187286277915234,40.539809570283929,0,,,,,,,,,,,,,,,,
-77.187265036946698,40.539704339099401,0,,,,,,,,,,,,,,,,
-77.186996203640064,40.539761768977357,0,,,,,,,,,,,,,,,,
-77.186953552240823,40.53999802706079,0,,,,,,,,,,,,,,,,
-77.187723216195167,40.539549982283141,0,,,,,,,,,,,,,,,,
-77.18731187965443,40.539302409611039,0,,,,,,,,,,,,,,,,
-77.179828921244081,40.542141460052321,0,,,,,,,,,,,,,,,,
-77.179305275258926,40.542225509105563,0,,,,,,,,,,,,,,,,
-77.179210959761406,40.54203598503836,0,,,,,,,,,,,,,,,,
-77.178879938216298,40.542303809938872,0,,,,,,,,,,,,,,,,
-77.175313683652405,40.542460793813916,0,,,,,,,,,,,,,,,,
-77.172956291712453,40.542263200182838,0,,,,,,,,,,,,,,,,
-77.172245749652006,40.54260393367769,0,,,,,,,,,,,,,,,,
-77.172526940688783,40.543042374564926,0,,,,,,,,,,,,,,,,
-77.172629280677057,40.542841360572538,0,,,,,,,,,,,,,,,,
-77.172844368765453,40.543240247343007,0,,,,,,,,,,,,,,,,
-77.168727963907656,40.544988116112933,0,,,,,,,,,,,,,,,,
-77.168402604300823,40.545190787338029,0,,,,,,,,,,,,,,,,
-77.167115486148276,40.54508021465432,0,,,,,,,,,,,,,,,,
-77.166344752058407,40.545336252408298,0,,,,,,,,,,,,,,,,
-77.164846408254533,40.545632728395645,0,,,,,,,,,,,,,,,,
-77.165035608192426,40.546061858041696,0,,,,,,,,,,,,,,,,
-77.165427992660426,40.545968835415721,0,,,,,,,,,,,,,,,,
-77.16500971436497,40.546597713373409,0,,,,,,,,,,,,,,,,
-77.165775133186855,40.546436843435501,0,,,,,,,,,,,,,,,,
-77.166978395789926,40.546147554977019,0,,,,,,,,,,,,,,,,
-77.170742678828304,40.547080702436801,0,,,,,,,,,,,,,,,,
-77.1709733520009,40.546658459160689,0,,,,,,,,,,,,,,,,
-77.171596798396877,40.546678830646236,0,,,,,,,,,,,,,,,,
-77.170596428363808,40.546931608167661,0,,,,,,,,,,,,,,,,
-77.171262217004525,40.546676324163727,0,,,,,,,,,,,,,,,,
-77.177409834889247,40.543246035054779,0,,,,,,,,,,,,,,,,
-77.177285935333543,40.54330203503045,0,,,,,,,,,,,,,,,,
-77.177142558425132,40.543373201140717,0,,,,,,,,,,,,,,,,
-77.177406352254437,40.543481352904756,0,,,,,,,,,,,,,,,,
-77.177614270771102,40.543329601916476,0,,,,,,,,,,,,,,,,
-77.177220693914109,40.542826936974357,0,,,,,,,,,,,,,,,,
-77.177887986858053,40.542691753997211,0,,,,,,,,,,,,,,,,
-77.178295021975686,40.542718725421054,0,,,,,,,,,,,,,,,,
-77.180935272875544,40.543474770966021,0,,,,,,,,,,,,,,,,
-77.181548153731342,40.544191031874178,0,,,,,,,,,,,,,,,,
-77.181196838941432,40.543412718288693,0,,,,,,,,,,,,,,,,
-77.180688647039076,40.542675638563324,0,,,,,,,,,,,,,,,,
-77.180679790611592,40.542500488993568,0,,,,,,,,,,,,,,,,
-77.183454942055903,40.541543334155165,0,,,,,,,,,,,,,,,,
-77.18387917580587,40.541880541331416,0,,,,,,,,,,,,,,,,
-77.146671608836243,40.539024467688613,0,,,,,,,,,,,,,,,,
-77.146467839514983,40.539420317728343,0,,,,,,,,,,,,,,,,
-77.144747557281548,40.550690198060174,0,,,,,,,,,,,,,,,,
-77.144668604644025,40.550940744635213,0,,,,,,,,,,,,,,,,
-77.144359510536887,40.551687352373172,0,,,,,,,,,,,,,,,,
-77.149374227922024,40.544056168081504,0,,,,,,,,,,,,,,,,
-77.150730279807448,40.550595989345531,0,,,,,,,,,,,,,,,,
-77.150309877686198,40.550806399298118,0,,,,,,,,,,,,,,,,
-77.150723441979167,40.5511422096153,0,,,,,,,,,,,,,,,,
-77.151065044287847,40.550921763374475,0,,,,,,,,,,,,,,,,
-77.151301601091461,40.550631147022251,0,,,,,,,,,,,,,,,,
