X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-78.25567310581971,41.498558142849816,0,,,8428959687,,9980,,,1201,,,WHITTIMORE,RD,,,12/15/2005,
-78.255731555352597,41.506083522168318,0,,,8428989482,,9980,,,2536,,,OLD WEST CREEK,RD,,,12/15/2005,
-78.255721496986567,41.504788643425776,0,,,8428979984,,9980,,,13385,,,ROUTE 120,,,,12/15/2005,
-78.249643289711486,41.516818894860073,0,,,8439126372,,9980,,,11,,,WHEATON HOLLOW,RD,,,12/15/2005,
-78.238576256728948,41.516866349321816,0,,,8439427302,,9980,,,518,,,MURRAYS MOUNTAIN,RD,,,12/15/2005,
-78.218473369172159,41.505241596708125,0,,,8448081085,,1900,,,28,,,RED PINE,DR,,,9/27/2006,
-78.118043467546428,41.512282391252029,0,,,8469707408,,1900,,,1164,,,DEER,RD,,,10/10/2006,
-78.099169397412552,41.514446478702155,0,,,8479218275,,1900,,,271,,,HAWK,RD,,,10/30/2006,
-78.230836833806023,41.36139665021247,0,,,8433655606,,9998,,,1306,,,LOW GRADE,RD,,,11/20/2006,
-78.198218763754511,41.340295919720624,0,,,8442574922,,9998,,,4027,,,LOW GRADE,RD,,,11/20/2006,
-78.150016699760798,41.47445689019338,0,,,8457868784,,9998,,,2388,,,HUNTS RUN,RD,,,11/20/2006,
-78.218883381193194,41.424170856948336,0,,,8435989511,,9998,,,51,,,MAY HOLLOW,RD,,,11/20/2006,
-78.322019624262765,41.517242315237944,0,,,8419128650,,9998,,,2113,,,CLEAR CREEK,RD,,,,
-78.322019624262765,41.517242315237944,0,,,8419128650,,9998,,,2113,,,CLEAR CREEK,RD,,,,
-78.104046984726835,41.519287695619703,0,,,8479135042,,1900,,,959,,,HAWK,RD,,,,
-78.19901096319694,41.41339361682553,0,,,8445543546,,1900,,,8416,,,MASON HILL,RD,,,,
-78.210211123592131,41.344262436586071,0,,,8442291339,,9998,,,3214,,,LOW GRADE,RD,,,11/20/2006,
