X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-75.99455257506331,40.91113064118246,0,,,31097,,1900,,,,,,,,,,,
-75.991811898284396,40.911586966061705,0,,,31100,,1900,,,,,,,,,,,
-75.991650976988339,40.911515256564172,0,,,31101,,1900,,,,,,,,,,,
-75.991587430323392,40.911219249969115,0,,,31102,,1900,,,,,,,,,,,
-75.991642683953017,40.91138567371182,0,,,31106,,1901,,,,,,,,,,,
-75.969348621005665,40.922541640042368,0,,,31198,,1900,,,,,,,,,,,
-75.992933147488657,40.914347066708444,0,,,31381,,1900,,,,,,,,,,,
-75.992897646840007,40.914118408376751,0,,,31382,,1900,,,,,,,,,,,
-75.99283206503479,40.913914333855729,0,,,31383,,1900,,,,,,,,,,,
-75.992789074435805,40.913810963469814,0,,,31384,,1900,,,,,,,,,,,
-75.992466947798974,40.913134192690826,0,,,31385,,1900,,,,,,,,,,,
-75.992177481850817,40.914291462929569,0,,,31386,,1900,,,,,,,,,,,
-75.992173035200253,40.913237183552077,0,,,31388,,1900,,,,,,,,,,,
-75.992070829042262,40.913930098357177,0,,,31391,,1901,,,,,,,,,,,
-75.991992343570956,40.913701263669012,0,,,31392,,1901,,,,,,,,,,,
-75.991791197499296,40.913184537522397,0,,,31393,,1901,,,,,,,,,,,
-75.969252672122224,40.916426850747101,0,,,31457,,1900,,,,,,,,,,,
-75.96894828927276,40.916466533264646,0,,,31458,,1900,,,,,,,,,,,
-75.968396746626553,40.916561789532899,0,,,31459,,1900,,,,,,,,,,,
-75.968271866900409,40.91624229832226,0,,,31460,,1900,,,,,,,,,,,
-75.968596300476833,40.916204246065362,0,,,31461,,1900,,,,,,,,,,,
-75.968920971402099,40.916157489315005,0,,,31462,,1900,,,,,,,,,,,
-75.969196095668337,40.916088713180855,0,,,31463,,1900,,,,,,,,,,,
-75.969042012820296,40.915599360085814,0,,,31464,,1900,,,,,,,,,,,
-75.968724791499042,40.915642456916551,0,,,31465,,1900,,,,,,,,,,,
-75.968454652859094,40.915672128875194,0,,,31466,,1900,,,,,,,,,,,
-75.968515778184482,40.916001096053151,0,,,31467,,1900,,,,,,,,,,,
-75.968901213673178,40.914718300003877,0,,,31468,,1900,,,,,,,,,,,
-75.968636732466294,40.914754756539679,0,,,31469,,1900,,,,,,,,,,,
-75.968435708404755,40.91479966649355,0,,,31470,,1900,,,,,,,,,,,
-75.968362583436971,40.914442091945261,0,,,31471,,1900,,,,,,,,,,,
-75.968598548836468,40.914403657687878,0,,,31472,,1900,,,,,,,,,,,
-75.968826383050981,40.914389118741738,0,,,31473,,1900,,,,,,,,,,,
-75.969305479127925,40.914340230353403,0,,,31474,,1900,,,,,,,,,,,
-75.969225557102092,40.914163427214127,0,,,31475,,1900,,,,,,,,,,,
-75.969198631249171,40.913972439049665,0,,,31476,,1900,,,,,,,,,,,
-75.969085400186344,40.913634183285154,0,,,31477,,1900,,,,,,,,,,,
-75.968287844646099,40.913801509329687,0,,,31478,,1900,,,,,,,,,,,
-75.968718597992677,40.913740536006948,0,,,31479,,1900,,,,,,,,,,,
-75.96838723581547,40.913424172662246,0,,,31480,,1900,,,,,,,,,,,
-75.968576478714482,40.913397014155947,0,,,31481,,1900,,,,,,,,,,,
-75.968986082169167,40.913309465861047,0,,,31482,,1900,,,,,,,,,,,
-75.968540733370418,40.914178458269674,0,,,31483,,1901,,,,,,,,,,,
-75.96850530583653,40.914001539834778,0,,,31484,,1901,,,,,,,,,,,
-75.968294363230072,40.91386831011517,0,,,31485,,1901,,,,,,,,,,,
-75.968890908304161,40.912900028815663,0,,,31487,,1900,,,,,,,,,,,
-75.968407728160884,40.91273463600708,0,,,31488,,1900,,,,,,,,,,,
-75.968822069829542,40.912700865043526,0,,,31489,,1900,,,,,,,,,,,
-75.969117382765148,40.91221943043093,0,,,31490,,1900,,,,,,,,,,,
-75.969021584114472,40.913185621964075,0,,,31491,,1901,,,,,,,,,,,
-75.968582618625874,40.913140139870734,0,,,31492,,1901,,,,,,,,,,,
-75.968161296342217,40.913049747066744,0,,,31493,,1901,,,,,,,,,,,
-75.969111734509752,40.912726834533785,0,,,31494,,1901,,,,,,,,,,,
-75.969189942805812,40.912947533855686,0,,,31495,,1901,,,,,,,,,,,
-75.97531050916291,40.906234271563221,0,,,31498,,1900,,,,,,,,,,,
-75.968274953366404,40.914058374609901,0,,,31501,,1901,,,,,,,,,,,
-75.968292241193964,40.914196255823207,0,,,31502,,1901,,,,,,,,,,,
-75.938428469619467,40.933218869309108,0,,,31522,,1900,,,,,,,,,,,
-75.936921773175172,40.932984732032892,0,,,31524,,1900,,,,,,,,,,,
-75.937451453999401,40.932549989145777,0,,,31525,,1900,,,,,,,,,,,
-75.938366590713443,40.933296812642354,0,,,31526,,1901,,,,,,,,,,,
-75.938349591489384,40.933191365851549,0,,,31527,,1901,,,,,,,,,,,
-75.938111968031535,40.933210158652138,0,,,31528,,1901,,,,,,,,,,,
-75.94553454979723,40.927893724167809,0,,,31532,,1900,,,,,,,,,,,
-75.945757376811159,40.92757178432192,0,,,31533,,1900,,,,,,,,,,,
-75.945391844816825,40.927523488890607,0,,,31534,,1900,,,,,,,,,,,
-75.967569982598917,40.923558812494036,0,,,31550,,1901,,,,,,,,,,,
